k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
2001,2.0009999999999999,-0.01276250412810695,0.034000655735214519,0.0064951988488150536,0.22977120779824128,-0.36316398284970913,-0.11649640172913209,8.2717368083742784,0.99996457518222326,-0.0013837706089756311,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99996744751149735,0.0041513118269268946,-0.0055350824359025252,0.0041513118269268946,0,0,944,0,1158.6084846056585,1191.4820468548899,1204.2438536653008,1160.0980476934844,0,44.100108201320353,45.581773192647077,46.160394391869183,44.166970248137687
2002,2.0020000000000002,-0.0060414157675208191,0.035829778301328635,0.0063106029885475201,0.45972263438987471,-0.29312290858216045,-0.14725000363555718,8.2717368083742784,0.99996457518222326,-0.0013837706089756311,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99996744751149735,0.0041513118269268946,-0.0055350824359025252,0.0041513118269268946,0,0,944,0,1159.9298530917515,1189.2274264905714,1204.759929835363,1160.5551272485416,0,44.159419185625183,45.479747701802999,46.18383362776396,44.187492419863418
2003,2.0030000000000001,-0.0028587194689819462,0.031464824341086106,0.0073966932675722241,0.52724521007966652,-0.50305757381599248,-0.12074176003638995,8.2717368083742784,0.99996457518222326,-0.0013837706089756311,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99996744751149735,0.0041513118269268946,-0.0055350824359025252,0.0041513118269268946,0,0,944,0,1160.894299846748,1186.2146806575447,1207.2528210138146,1160.0834496107002,0,44.202722338262198,45.343509063252235,46.297100313061897,44.166314855295482
2004,2.004,-0.0030428066934786446,0.035318300484342535,0.0087287593605634151,0.44007939392991519,-0.34475461312558914,-0.083027627381469696,8.2717368083742784,0.99996457518222326,-0.0013837706089756311,-0.0083026236538537874,0,1,0,0,0,0,0,0,0,0,0,0.99996744751149735,0.0041513118269268946,-0.0055350824359025252,0.0041513118269268946,0,0,944,0,1162.5791932125544,1184.2127401184375,1209.3062165448023,1158.3013891933097,0,44.278399423568672,45.253038854922465,46.390453043098994,44.08632684656471
2005,2.0049999999999999,0.0017379005518825263,0.041235389301125469,0.0055902851506456352,0.57289907294574161,-0.094833102865585606,-0.24616633401282834,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1134.0721362508498,1173.3655419263066,1209.0586483678458,1148.9603142499641,0,43.002500972977067,44.763660199300915,46.379195315656617,43.667662693299626
2006,2.0060000000000002,0.0019334107562078984,0.034379552776555272,0.011864463682666637,0.496324552331458,-0.42031340652057181,0.014130623660130029,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1137.4352554788818,1168.1574854998262,1214.0236721095787,1145.7026561621597,0,43.152527637230122,44.529187080742624,46.605108795623757,43.52189686550733
2007,2.0070000000000001,-0.00089678402346193842,0.036120625996374084,0.0074052953430042145,0.28049966780939739,-0.3602159697730295,-0.20800236193126195,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1134.2596529473553,1171.815403073334,1211.3277401323157,1147.9667812775776,0,43.010862472204082,44.693837682147482,46.48240524502306,43.623193242387643
2008,2.008,0.0034993270442032764,0.037629396951647465,0.011018436067279425,0.3863954305726417,-0.31154905609892025,-0.066943698534817075,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1137.3157764519653,1168.8039125410703,1213.1518421900328,1146.0854115501686,0,43.14719547056297,44.558272675529558,46.565418680662674,43.539017006011584
2009,2.0089999999999999,0.0068798392553063303,0.037474921892761776,0.012604137727130427,0.44335911714562781,-0.33871247576283231,-0.016822692416342003,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1138.6720810657291,1167.0073423265233,1213.9745664031739,1145.6982285919328,0,43.207735124154645,44.477449231540113,46.602873014887628,43.521698833761903
2010,2.0100000000000002,0.0034641228635524102,0.040928517493848265,0.013836643559088146,0.19139420083128,-0.20477614044446801,0.017658530737014067,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1139.404580419558,1166.9858954689503,1214.9609375344057,1143.9449140041756,0,43.240439771153966,44.476484616692353,46.647787834903497,43.443297512572094
2011,2.0110000000000001,0.013270165041115223,0.043226365764206853,0.011234819903462118,0.53055389401613318,-0.12407355078569615,-0.12001625694191566,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1139.2670568343178,1166.7933727731588,1211.7372364187956,1147.6914186556799,0,43.234299132893049,44.467825776483046,46.501037684997051,43.610870364646637
2012,2.012,0.015247304426886821,0.041193441205733428,0.013696128215133191,0.5142159908827022,-0.2395104661252167,-0.029749717784276181,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1140.942411283206,1163.9816587834764,1213.3541219275426,1147.173836463948,0,43.309121414236273,44.341416711569416,46.574626678616099,43.587710228431334
2013,2.0129999999999999,0.018196991243762339,0.038043136140116923,0.011890420306212207,0.53809655975634463,-0.40673727407444032,-0.13106202621074137,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1139.6243550464867,1164.1785935767875,1212.333933742746,1149.3606435115705,0,43.250253502411709,44.350267478040443,46.528191471313065,43.685584269037953
2014,2.0140000000000002,0.019987187639883303,0.04333697449950405,0.016723354290696435,0.50630506078241444,-0.19595564368647667,0.066443842758518917,8.1032746360667751,0.99998372388820889,0.0013837706089756311,-0.0055350824359025243,0,1,0,0,0,0,0,0,0,0,0,0.99998468131388285,0.0055350824359025243,0,0,0,0,944,0,1143.8451608157161,1160.5390551096227,1214.6081099819157,1146.4438114992513,0,43.438838027201022,44.186770753738159,46.631720366884906,43.555049319343681
2015,2.0150000000000001,0.016632841160146572,0.03999504590563599,0.013720702816284625,0.23965891793242503,-0.37531529693715482,-0.088060749016525552,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1131.4084922176201,1141.4353832197323,1211.3097547723344,1166.6093269840185,0,42.883771884223229,43.331144106574271,46.481586933657226,44.459548596233439
2016,2.016,0.027167310156129609,0.042476617529669469,0.0089118934982668485,0.59405143386599357,-0.29479253694108482,-0.323443984038295,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1128.3854040236633,1144.2045406338018,1204.878207228443,1173.4647029485639,0,42.749122089277378,43.454904706705918,46.189206000160176,44.768127637327154
2017,2.0169999999999999,0.025675551426277671,0.039026063002063044,0.011012730632639883,0.40429565639438558,-0.48318019509288623,-0.24778179033622882,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1127.8597909137545,1143.712752533758,1205.1493132176784,1174.1708217816681,0,42.725722001098255,43.432918872347173,46.201520770680197,44.799943365305339
2018,2.0180000000000002,0.029791404870694593,0.041737262173036194,0.01497776166531925,0.46349094763417553,-0.39692770638691582,-0.087938155910550514,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1129.979866846129,1141.6490402104184,1205.4422998864848,1173.8400169078666,0,42.820126825404841,43.340689760211383,46.214830425637594,44.785037496952015
2019,2.0190000000000001,0.031369330432123782,0.044088353226474225,0.015441012237654039,0.4056229932946524,-0.3296073546886979,-0.085193005858066911,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1129.3906183375257,1142.1575992107987,1203.8273854344111,1175.568385928781,0,42.793882881847409,43.363413054441928,46.14148143485599,44.862930967877553
2020,2.02,0.029034331871765434,0.041069299348248656,0.01039107205005213,0.16917520646235101,-0.50683748114911353,-0.32998892233080046,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1124.336794963292,1147.1777640883879,1199.3404828564155,1180.1020758372649,0,42.568963515169351,43.587885959041799,45.937848544852315,45.067420563262665
2021,2.0209999999999999,0.0330957023174068,0.047153836460710169,0.013664544350815128,0.21806058394700492,-0.27813868036554207,-0.20015399921417931,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1126.7239865831532,1146.2634237291454,1198.7146737638418,1179.3493572826474,0,42.675167539484733,43.546979832481803,45.909465742340643,45.033452864030522
2022,2.0220000000000002,0.038710978820902991,0.050213185861153448,0.01767087801495032,0.33490232670852371,-0.18921879073084971,-0.037008151979888604,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1129.3074424405993,1143.5469258577871,1198.9051989861875,1179.3218419050033,0,42.790178721633175,43.425506078029599,45.918106290896574,45.032211311597131
2023,2.0230000000000001,0.046852404996293423,0.053801396862272102,0.0095017438039809998,0.56379332048550002,-0.080567296864573423,-0.42099335966706286,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1124.4735895754973,1148.4426247905733,1190.1998257724965,1187.9695336090469,0,42.575047572485914,43.644490016301141,45.523743107854543,45.422851835621657
2024,2.024,0.04228926673915534,0.049357146849466488,0.01167825489509991,0.22025083998616055,-0.33741224250707946,-0.33944415629994723,8.0532242805261394,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99991095685458986,0.01107016487180505,-0.0027675412179512626,-0.0069188530448781567,0,0,944,0,1124.105755175822,1148.1335206091187,1190.9188331731657,1187.895852744934,0,42.558688316685299,43.630655488612398,45.556281172206667,45.419519747218949
2025,2.0249999999999999,0.051244461152886722,0.051598727748510292,0.01090343273231581,0.48378480929137191,-0.29815437054725313,-0.3902853015212594,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1113.2768808093419,1137.3165401682284,1178.6578197732081,1178.9187283580295,0,42.077792635694728,43.147229540812567,45.002251935793453,45.014022999719629
2026,2.0260000000000002,0.050642827923347733,0.054278177400422206,0.014862491172153214,0.31717809890421,-0.24391370597267664,-0.22796932974082434,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1115.6406939161348,1135.4561153902082,1181.1715110794107,1175.9579344459301,0,42.18264867804529,43.0642232969997,45.115692096474746,44.880491838891814
2027,2.0270000000000001,0.056688149270052446,0.056502720702885589,0.013508927673099497,0.44940769766424854,-0.21496744847096466,-0.30427696393088405,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1115.1887784823689,1136.0262907481147,1179.3219132273191,1177.6909739522462,0,42.162597143768728,43.089658381970771,45.032214526204214,44.958639026190106
2028,2.028,0.059399632928690299,0.057131285097330495,0.010434228637992538,0.43202245861807709,-0.26271536125089412,-0.45774980873635152,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1113.1055287266427,1138.2029850205772,1176.7319084142287,1180.1483011040982,0,42.070194206815586,43.186794214968096,44.915387938763338,45.069506768103764
2029,2.0289999999999999,0.060971839239238046,0.05849681562856221,0.01382999429728346,0.36401963906030338,-0.28230461215329156,-0.32008053061971897,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1115.3320520297139,1136.3025467385257,1178.6647648653711,1177.9466278767643,0,42.168953944175449,43.101983324073032,45.002565255057071,44.970170105400413
2030,2.0300000000000002,0.064356908821145087,0.060914881982857647,0.007228830328001451,0.37843311722391637,-0.25955698999158039,-0.63176979130416555,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1111.3902131284547,1141.1354412751234,1173.1642649525302,1182.4826664002985,0,41.994149385685226,43.317744351977254,44.754592514857038,45.174892610229115
2031,2.0310000000000001,0.066503709887880263,0.061429649157294944,0.0081841475374970218,0.33832441307509731,-0.32736010477196431,-0.60354633207450625,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1112.2833493319038,1140.9119021541762,1173.1126873753751,1181.9096222264711,0,42.033740334096152,43.307758550445769,44.752268985796015,45.149016366863627
2032,2.032,0.077078223966317888,0.067954671317201731,0.020075175861891031,0.67855751569662304,-0.12981865047496069,-0.083489966498666524,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1122.2120122435103,1131.7681892187518,1178.9975045583337,1175.4419593347659,0,42.474490213177091,42.89980010636701,45.01757719283799,44.857232022111774
2033,2.0329999999999999,0.076594762146942635,0.068029374521735173,0.013894479273167781,0.52314069470910973,-0.22714467950183714,-0.37596854899443932,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1117.5031241766608,1136.0845610764177,1174.8842146462821,1179.8744296681948,0,42.265310247495243,43.092257988149925,44.832092786864266,45.057146932389593
2034,2.0340000000000003,0.076661991496664444,0.06714355610548832,0.010653079800890114,0.39423819153635481,-0.37237275408605464,-0.53622875355626154,7.9055146946623127,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99999521293579641,0,-0.0013837706089756311,-0.0027675412179512622,0,0,944,0,1114.9127326905591,1138.7703271963696,1172.6418054531096,1181.9648415058157,0,42.150350141609785,43.212121235272008,44.731057578896568,45.151509664955128
2035,2.0350000000000001,0.079575947611509684,0.07180402748835428,0.010709236329114996,0.39524413120234564,-0.27278556350515354,-0.54817813601639021,7.9421369060335092,0.99995691559715616,-0.0083026236538537874,-0.0041513118269268937,0,1,0,0,0,0,0,0,0,0,0,0.99990521186324055,0.0096863942628294189,-0.0013837706089756313,-0.0096863942628294189,0,0,944,0,1144.8394485576925,1131.6113339291123,1143.6937780317146,1198.8863607104247,0,43.483293036811716,42.892810386522029,43.432070644701355,45.917251924116542
2036,2.036,0.085425186627788557,0.070874956848915968,0.017978893369540921,0.53029755351997743,-0.42896004774674829,-0.23574433525922414,7.9421369060335092,0.99995691559715616,-0.0083026236538537874,-0.0041513118269268937,0,1,0,0,0,0,0,0,0,0,0,0.99990521186324055,0.0096863942628294189,-0.0013837706089756313,-0.0096863942628294189,0,0,944,0,1148.8067583339118,1127.1349747526815,1146.0098341564521,1197.0951418199609,0,43.660788917145808,42.693458791318612,43.535636372595732,45.836035242579811
2037,2.0369999999999999,0.089544037150676686,0.078528878108435007,0.013313235749255192,0.58983611653029233,-0.20342869797073082,-0.45997150257820896,7.9421369060335092,0.99995691559715616,-0.0083026236538537874,-0.0041513118269268937,0,1,0,0,0,0,0,0,0,0,0,0.99990521186324055,0.0096863942628294189,-0.0013837706089756313,-0.0096863942628294189,0,0,944,0,1145.9160366662902,1131.5884749838451,1138.9700918325673,1202.371252135679,0,43.531440858299021,42.891791778976994,43.221039934323194,46.075370535028654
